date,time,datetime,region,indicator,importance,prev,forecast,actual,tf_category
2022-01-12 00:00:00,16:30,2022-01-12 16:30:00,中国,12月M0:同比(%),重要,,,,credit
2022-01-12 00:00:00,16:30,2022-01-12 16:30:00,中国,12月社会融资规模:当月值(亿元),重要,,24570.0,,credit
2022-01-12 00:00:00,16:30,2022-01-12 16:30:00,中国,12月社会融资规模存量:同比(%),重要,,10.35,,credit
2022-01-17 00:00:00,10:00,2022-01-17 10:00:00,中国,第四季度GDP:当季同比(%),重要,,3.97,,growth
2022-01-30 00:00:00,09:30,2022-01-30 09:30:00,中国,1月官方制造业PMI(%),重要,,50.1,,pmi
2022-02-10 00:00:00,18:00,2022-02-10 18:00:00,中国,1月M2:同比(%),重要,9.0,9.39,9.8,credit
2022-02-10 00:00:00,18:00,2022-02-10 18:00:00,中国,1月新增人民币贷款(亿元),重要,11300.0,37687.5,39800.0,credit
2022-02-10 00:00:00,18:00,2022-02-10 18:00:00,中国,1月M1:同比(%),重要,3.5,3.17,-1.9,credit
2022-02-10 00:00:00,18:00,2022-02-10 18:00:00,中国,1月M0:同比(%),重要,7.7,,18.5,credit
2022-02-10 00:00:00,18:00,2022-02-10 18:00:00,中国,1月社会融资规模:当月值(亿元),重要,23580.0,54471.43,61759.0,credit
2022-02-10 00:00:00,18:00,2022-02-10 18:00:00,中国,1月社会融资规模存量:同比(%),重要,10.3,10.2,10.5,credit
2022-02-16 00:00:00,09:30,2022-02-16 09:30:00,中国,1月PPI:同比(%),重要,10.3,9.28,9.1,inflation
2022-02-16 00:00:00,09:30,2022-02-16 09:30:00,中国,1月CPI:同比(%),重要,1.5,1.11,0.9,inflation
2022-03-01 00:00:00,09:30,2022-03-01 09:30:00,中国,2月官方制造业PMI(%),重要,,49.8,,pmi
2022-03-09 00:00:00,09:30,2022-03-09 09:30:00,中国,2月PPI:同比(%),重要,,8.79,,inflation
2022-03-09 00:00:00,09:30,2022-03-09 09:30:00,中国,2月CPI:同比(%),重要,,0.81,,inflation
2022-03-11 00:00:00,16:00,2022-03-11 16:00:00,中国,2月M2:同比(%),重要,,9.53,,credit
2022-03-11 00:00:00,16:00,2022-03-11 16:00:00,中国,2月新增人民币贷款(亿元),重要,,14743.75,,credit
2022-03-11 00:00:00,16:00,2022-03-11 16:00:00,中国,2月M1:同比(%),重要,,3.4,,credit
2022-03-11 00:00:00,16:00,2022-03-11 16:00:00,中国,2月M0:同比(%),重要,,,,credit
2022-03-11 00:00:00,16:00,2022-03-11 16:00:00,中国,2月社会融资规模:当月值(亿元),重要,,22207.69,,credit
2022-03-11 00:00:00,16:00,2022-03-11 16:00:00,中国,2月社会融资规模存量:同比(%),重要,,10.58,,credit
2022-03-31 00:00:00,09:30,2022-03-31 09:30:00,中国,3月官方制造业PMI(%),重要,,49.6,,pmi
2022-04-11 00:00:00,09:30,2022-04-11 09:30:00,中国,3月PPI:同比(%),重要,,8.0,,inflation
2022-04-11 00:00:00,09:30,2022-04-11 09:30:00,中国,3月CPI:同比(%),重要,,1.25,,inflation
2022-04-11 00:00:00,16:00,2022-04-11 16:00:00,中国,3月M2:同比(%),重要,,9.16,,credit
2022-04-11 00:00:00,16:00,2022-04-11 16:00:00,中国,3月新增人民币贷款(亿元),重要,,26605.56,,credit
2022-04-11 00:00:00,16:00,2022-04-11 16:00:00,中国,3月M1:同比(%),重要,,4.25,,credit
2022-04-11 00:00:00,16:00,2022-04-11 16:00:00,中国,3月M0:同比(%),重要,,,,credit
2022-04-11 00:00:00,16:00,2022-04-11 16:00:00,中国,3月社会融资规模:当月值(亿元),重要,,36050.0,,credit
2022-04-11 00:00:00,16:00,2022-04-11 16:00:00,中国,3月社会融资规模存量:同比(%),重要,,10.26,,credit
2022-04-18 00:00:00,10:00,2022-04-18 10:00:00,中国,第一季度GDP:当季同比(%),重要,,4.77,,growth
2022-04-30 00:00:00,09:30,2022-04-30 09:30:00,中国,4月官方制造业PMI(%),重要,,,,pmi
2022-05-11 00:00:00,09:30,2022-05-11 09:30:00,中国,4月PPI:同比(%),重要,,7.79,,inflation
2022-05-11 00:00:00,09:30,2022-05-11 09:30:00,中国,4月CPI:同比(%),重要,,2.01,,inflation
2022-05-13 00:00:00,16:30,2022-05-13 16:30:00,中国,4月M2:同比(%),重要,,9.93,,credit
2022-05-13 00:00:00,16:30,2022-05-13 16:30:00,中国,4月新增人民币贷款(亿元),重要,,14572.73,,credit
2022-05-13 00:00:00,16:30,2022-05-13 16:30:00,中国,4月M1:同比(%),重要,,5.3,,credit
2022-05-13 00:00:00,16:30,2022-05-13 16:30:00,中国,4月M0:同比(%),重要,,,,credit
2022-05-13 00:00:00,16:30,2022-05-13 16:30:00,中国,4月社会融资规模:当月值(亿元),重要,,20937.5,,credit
2022-05-13 00:00:00,16:30,2022-05-13 16:30:00,中国,4月社会融资规模存量:同比(%),重要,,10.65,,credit
2022-05-31 00:00:00,09:30,2022-05-31 09:30:00,中国,5月官方制造业PMI(%),重要,,48.55,,pmi
2022-06-10 00:00:00,09:30,2022-06-10 09:30:00,中国,5月PPI:同比(%),重要,,6.3,,inflation
2022-06-10 00:00:00,09:30,2022-06-10 09:30:00,中国,5月CPI:同比(%),重要,,2.15,,inflation
2022-06-10 00:00:00,16:00,2022-06-10 16:00:00,中国,5月M2:同比(%),重要,,10.49,,credit
2022-06-10 00:00:00,16:00,2022-06-10 16:00:00,中国,5月新增人民币贷款(亿元),重要,,14126.67,,credit
2022-06-10 00:00:00,16:00,2022-06-10 16:00:00,中国,5月M1:同比(%),重要,,7.23,,credit
2022-06-10 00:00:00,16:00,2022-06-10 16:00:00,中国,5月M0:同比(%),重要,,,,credit
2022-06-10 00:00:00,16:00,2022-06-10 16:00:00,中国,5月社会融资规模:当月值(亿元),重要,,23961.54,,credit
2022-06-10 00:00:00,16:00,2022-06-10 16:00:00,中国,5月社会融资规模存量:同比(%),重要,,10.47,,credit
2022-06-30 00:00:00,09:30,2022-06-30 09:30:00,中国,6月官方制造业PMI(%),重要,,,,pmi
2022-07-09 00:00:00,09:30,2022-07-09 09:30:00,中国,6月PPI:同比(%),重要,,6.05,,inflation
2022-07-09 00:00:00,09:30,2022-07-09 09:30:00,中国,6月CPI:同比(%),重要,,2.39,,inflation
2022-07-11 00:00:00,17:00,2022-07-11 17:00:00,中国,6月M2:同比(%),重要,,10.83,,credit
2022-07-11 00:00:00,17:00,2022-07-11 17:00:00,中国,6月新增人民币贷款(亿元),重要,,24142.86,,credit
2022-07-11 00:00:00,17:00,2022-07-11 17:00:00,中国,6月M1:同比(%),重要,,5.13,,credit
2022-07-11 00:00:00,17:00,2022-07-11 17:00:00,中国,6月M0:同比(%),重要,,,,credit
2022-07-11 00:00:00,17:00,2022-07-11 17:00:00,中国,6月社会融资规模:当月值(亿元),重要,,46861.54,,credit
2022-07-11 00:00:00,17:00,2022-07-11 17:00:00,中国,6月社会融资规模存量:同比(%),重要,,10.65,,credit
2022-07-15 00:00:00,10:00,2022-07-15 10:00:00,中国,第二季度GDP:当季同比(%),重要,,1.16,,growth
2022-07-31 00:00:00,09:30,2022-07-31 09:30:00,中国,7月官方制造业PMI(%),重要,,50.2,,pmi
2022-08-10 00:00:00,09:30,2022-08-10 09:30:00,中国,7月PPI:同比(%),重要,,4.72,,inflation
2022-08-10 00:00:00,09:30,2022-08-10 09:30:00,中国,7月CPI:同比(%),重要,,2.86,,inflation
2022-08-12 00:00:00,18:00,2022-08-12 18:00:00,中国,7月M2:同比(%),重要,,11.58,,credit
2022-08-12 00:00:00,18:00,2022-08-12 18:00:00,中国,7月新增人民币贷款(亿元),重要,,11320.0,,credit
2022-08-12 00:00:00,18:00,2022-08-12 18:00:00,中国,7月M1:同比(%),重要,,6.8,,credit
2022-08-12 00:00:00,18:00,2022-08-12 18:00:00,中国,7月M0:同比(%),重要,,,,credit
2022-08-12 00:00:00,18:00,2022-08-12 18:00:00,中国,7月社会融资规模:当月值(亿元),重要,,13507.69,,credit
2022-08-12 00:00:00,18:00,2022-08-12 18:00:00,中国,7月社会融资规模存量:同比(%),重要,,10.95,,credit
2022-08-31 00:00:00,09:30,2022-08-31 09:30:00,中国,8月官方制造业PMI(%),重要,,49.2,,pmi
2022-09-09 00:00:00,09:30,2022-09-09 09:30:00,中国,8月PPI:同比(%),重要,,3.0,,inflation
2022-09-09 00:00:00,09:30,2022-09-09 09:30:00,中国,8月CPI:同比(%),重要,,2.76,,inflation
2022-09-09 00:00:00,16:00,2022-09-09 16:00:00,中国,8月M2:同比(%),重要,,11.87,,credit
2022-09-09 00:00:00,16:00,2022-09-09 16:00:00,中国,8月新增人民币贷款(亿元),重要,,13983.33,,credit
2022-09-09 00:00:00,16:00,2022-09-09 16:00:00,中国,8月M1:同比(%),重要,,6.93,,credit
2022-09-09 00:00:00,16:00,2022-09-09 16:00:00,中国,8月M0:同比(%),重要,,,,credit
2022-09-09 00:00:00,16:00,2022-09-09 16:00:00,中国,8月社会融资规模:当月值(亿元),重要,,20930.0,,credit
2022-09-09 00:00:00,16:00,2022-09-09 16:00:00,中国,8月社会融资规模存量:同比(%),重要,,10.44,,credit
2022-09-30 00:00:00,09:30,2022-09-30 09:30:00,中国,9月官方制造业PMI(%),重要,,,,pmi
2022-10-11 00:00:00,20:30,2022-10-11 20:30:00,中国,9月M2:同比(%),重要,,11.95,,credit
2022-10-11 00:00:00,20:30,2022-10-11 20:30:00,中国,9月新增人民币贷款(亿元),重要,,17610.0,,credit
2022-10-11 00:00:00,20:30,2022-10-11 20:30:00,中国,9月M1:同比(%),重要,,6.0,,credit
2022-10-11 00:00:00,20:30,2022-10-11 20:30:00,中国,9月M0:同比(%),重要,,,,credit
2022-10-11 00:00:00,20:30,2022-10-11 20:30:00,中国,9月社会融资规模:当月值(亿元),重要,,28014.29,,credit
2022-10-11 00:00:00,20:30,2022-10-11 20:30:00,中国,9月社会融资规模存量:同比(%),重要,,10.46,,credit
2022-10-14 00:00:00,09:30,2022-10-14 09:30:00,中国,9月PPI:同比(%),重要,,1.11,,inflation
2022-10-14 00:00:00,09:30,2022-10-14 09:30:00,中国,9月CPI:同比(%),重要,,3.0,,inflation
2022-10-24 00:00:00,09:30,2022-10-24 09:30:00,中国,第三季度GDP:当季同比(%),重要,,3.68,,growth
2022-10-31 00:00:00,09:30,2022-10-31 09:30:00,中国,10月官方制造业PMI(%),重要,,,,pmi
2022-11-09 00:00:00,09:30,2022-11-09 09:30:00,中国,10月PPI:同比(%),重要,,-1.08,,inflation
2022-11-09 00:00:00,09:30,2022-11-09 09:30:00,中国,10月CPI:同比(%),重要,,2.41,,inflation
2022-11-10 00:00:00,18:15,2022-11-10 18:15:00,中国,10月M2:同比(%),重要,,11.99,,credit
2022-11-10 00:00:00,18:15,2022-11-10 18:15:00,中国,10月新增人民币贷款(亿元),重要,,8510.71,,credit
2022-11-10 00:00:00,18:15,2022-11-10 18:15:00,中国,10月M1:同比(%),重要,,6.57,,credit
2022-11-10 00:00:00,18:15,2022-11-10 18:15:00,中国,10月M0:同比(%),重要,,,,credit
2022-11-10 00:00:00,18:15,2022-11-10 18:15:00,中国,10月社会融资规模:当月值(亿元),重要,,16791.67,,credit
2022-11-10 00:00:00,18:15,2022-11-10 18:15:00,中国,10月社会融资规模存量:同比(%),重要,,10.6,,credit
2022-11-30 00:00:00,09:30,2022-11-30 09:30:00,中国,11月官方制造业PMI(%),重要,,49.3,,pmi
2022-12-09 00:00:00,09:30,2022-12-09 09:30:00,中国,11月PPI:同比(%),重要,,-1.46,,inflation
2022-12-09 00:00:00,09:30,2022-12-09 09:30:00,中国,11月CPI:同比(%),重要,,1.63,,inflation
2022-12-12 00:00:00,16:09,2022-12-12 16:09:00,中国,11月M2:同比(%),重要,,11.72,,credit
2022-12-12 00:00:00,16:09,2022-12-12 16:09:00,中国,11月新增人民币贷款(亿元),重要,,13228.57,,credit
2022-12-12 00:00:00,16:09,2022-12-12 16:09:00,中国,11月M1:同比(%),重要,,5.8,,credit
2022-12-12 00:00:00,16:09,2022-12-12 16:09:00,中国,11月M0:同比(%),重要,,,,credit
2022-12-12 00:00:00,16:09,2022-12-12 16:09:00,中国,11月社会融资规模:当月值(亿元),重要,,21545.69,,credit
2022-12-12 00:00:00,16:09,2022-12-12 16:09:00,中国,11月社会融资规模存量:同比(%),重要,,10.11,,credit
2022-12-31 00:00:00,09:30,2022-12-31 09:30:00,中国,12月官方制造业PMI(%),重要,,,,pmi
2023-01-10 00:00:00,17:05,2023-01-10 17:05:00,中国,12月M2:同比(%),重要,,12.02,,credit
2023-01-10 00:00:00,17:05,2023-01-10 17:05:00,中国,12月新增人民币贷款(亿元),重要,,12444.44,,credit
2023-01-10 00:00:00,17:05,2023-01-10 17:05:00,中国,12月M1:同比(%),重要,,4.4,,credit
2023-01-10 00:00:00,17:05,2023-01-10 17:05:00,中国,12月M0:同比(%),重要,,,,credit
2023-01-10 00:00:00,17:05,2023-01-10 17:05:00,中国,12月社会融资规模:当月值(亿元),重要,,16117.78,,credit
2023-01-10 00:00:00,17:05,2023-01-10 17:05:00,中国,12月社会融资规模存量:同比(%),重要,,9.88,,credit
2023-01-12 00:00:00,09:30,2023-01-12 09:30:00,中国,12月PPI:同比(%),重要,,-0.27,,inflation
2023-01-12 00:00:00,09:30,2023-01-12 09:30:00,中国,12月CPI:同比(%),重要,,1.84,,inflation
2023-01-17 00:00:00,10:00,2023-01-17 10:00:00,中国,第四季度GDP:当季同比(%),重要,,1.85,,growth
2023-01-31 00:00:00,09:30,2023-01-31 09:30:00,中国,1月官方制造业PMI(%),重要,,,,pmi
2023-02-10 00:00:00,09:30,2023-02-10 09:30:00,中国,1月PPI:同比(%),重要,-0.7,-0.48,-0.8,inflation
2023-02-10 00:00:00,09:30,2023-02-10 09:30:00,中国,1月CPI:同比(%),重要,1.8,2.25,2.1,inflation
2023-02-10 00:00:00,17:01,2023-02-10 17:01:00,中国,1月M2:同比(%),重要,11.8,11.53,12.6,credit
2023-02-10 00:00:00,17:01,2023-02-10 17:01:00,中国,1月新增人民币贷款(亿元),重要,14000.0,40480.0,49000.0,credit
2023-02-10 00:00:00,17:01,2023-02-10 17:01:00,中国,1月M1:同比(%),重要,3.7,7.5,6.7,credit
2023-02-10 00:00:00,17:01,2023-02-10 17:01:00,中国,1月M0:同比(%),重要,15.3,,7.9,credit
2023-02-10 00:00:00,17:01,2023-02-10 17:01:00,中国,1月社会融资规模:当月值(亿元),重要,13063.0,55085.71,59956.0,credit
2023-02-10 00:00:00,17:01,2023-02-10 17:01:00,中国,1月社会融资规模存量:同比(%),重要,9.6,9.39,9.4,credit
2023-03-01 00:00:00,09:30,2023-03-01 09:30:00,中国,2月官方制造业PMI(%),重要,,50.5,,pmi
2023-03-09 00:00:00,09:30,2023-03-09 09:30:00,中国,2月PPI:同比(%),重要,,-1.3,,inflation
2023-03-09 00:00:00,09:30,2023-03-09 09:30:00,中国,2月CPI:同比(%),重要,,1.76,,inflation
2023-03-10 00:00:00,16:31,2023-03-10 16:31:00,中国,2月M2:同比(%),重要,,12.32,,credit
2023-03-10 00:00:00,16:31,2023-03-10 16:31:00,中国,2月新增人民币贷款(亿元),重要,,14386.67,,credit
2023-03-10 00:00:00,16:31,2023-03-10 16:31:00,中国,2月M1:同比(%),重要,,5.78,,credit
2023-03-10 00:00:00,16:31,2023-03-10 16:31:00,中国,2月M0:同比(%),重要,,,,credit
2023-03-10 00:00:00,16:31,2023-03-10 16:31:00,中国,2月社会融资规模:当月值(亿元),重要,,20690.0,,credit
2023-03-10 00:00:00,16:31,2023-03-10 16:31:00,中国,2月社会融资规模存量:同比(%),重要,,9.77,,credit
2023-03-31 00:00:00,09:30,2023-03-31 09:30:00,中国,3月官方制造业PMI(%),重要,,,,pmi
2023-04-11 00:00:00,09:30,2023-04-11 09:30:00,中国,3月PPI:同比(%),重要,-1.4,-2.32,-2.5,inflation
2023-04-11 00:00:00,09:30,2023-04-11 09:30:00,中国,3月CPI:同比(%),重要,1.0,0.98,0.7,inflation
2023-04-11 00:00:00,16:31,2023-04-11 16:31:00,中国,3月M2:同比(%),重要,12.9,11.93,12.7,credit
2023-04-11 00:00:00,16:31,2023-04-11 16:31:00,中国,3月新增人民币贷款(亿元),重要,18100.0,30920.0,38900.0,credit
2023-04-11 00:00:00,16:31,2023-04-11 16:31:00,中国,3月M1:同比(%),重要,5.8,7.93,5.1,credit
2023-04-11 00:00:00,16:31,2023-04-11 16:31:00,中国,3月M0:同比(%),重要,10.6,,11.0,credit
2023-04-11 00:00:00,16:31,2023-04-11 16:31:00,中国,3月社会融资规模:当月值(亿元),重要,31610.0,44220.0,53867.0,credit
2023-04-11 00:00:00,16:31,2023-04-11 16:31:00,中国,3月社会融资规模存量:同比(%),重要,9.9,9.85,10.0,credit
2023-04-18 00:00:00,10:00,2023-04-18 10:00:00,中国,第一季度GDP:当季同比(%),重要,3.0,4.04,4.7,growth
2023-04-30 00:00:00,09:30,2023-04-30 09:30:00,中国,4月官方制造业PMI(%),重要,51.9,,49.2,pmi
2023-05-11 00:00:00,09:30,2023-05-11 09:30:00,中国,4月PPI:同比(%),重要,,-3.29,,inflation
2023-05-11 00:00:00,09:30,2023-05-11 09:30:00,中国,4月CPI:同比(%),重要,,0.38,,inflation
2023-05-11 00:00:00,16:01,2023-05-11 16:01:00,中国,4月M2:同比(%),重要,,12.64,,credit
2023-05-11 00:00:00,16:01,2023-05-11 16:01:00,中国,4月新增人民币贷款(亿元),重要,,11354.17,,credit
2023-05-11 00:00:00,16:01,2023-05-11 16:01:00,中国,4月M1:同比(%),重要,,6.1,,credit
2023-05-11 00:00:00,16:01,2023-05-11 16:01:00,中国,4月M0:同比(%),重要,,,,credit
2023-05-11 00:00:00,16:01,2023-05-11 16:01:00,中国,4月社会融资规模:当月值(亿元),重要,,17199.4,,credit
2023-05-11 00:00:00,16:01,2023-05-11 16:01:00,中国,4月社会融资规模存量:同比(%),重要,,10.18,,credit
2023-05-31 00:00:00,09:30,2023-05-31 09:30:00,中国,5月官方制造业PMI(%),重要,,50.8,,pmi
2023-06-09 00:00:00,09:30,2023-06-09 09:30:00,中国,5月PPI:同比(%),重要,,-4.28,,inflation
2023-06-09 00:00:00,09:30,2023-06-09 09:30:00,中国,5月CPI:同比(%),重要,,0.3,,inflation
2023-06-13 00:00:00,16:01,2023-06-13 16:01:00,中国,5月M2:同比(%),重要,,12.07,,credit
2023-06-13 00:00:00,16:01,2023-06-13 16:01:00,中国,5月新增人民币贷款(亿元),重要,,14498.82,,credit
2023-06-13 00:00:00,16:01,2023-06-13 16:01:00,中国,5月M1:同比(%),重要,,5.27,,credit
2023-06-13 00:00:00,16:01,2023-06-13 16:01:00,中国,5月M0:同比(%),重要,,,,credit
2023-06-13 00:00:00,16:01,2023-06-13 16:01:00,中国,5月社会融资规模:当月值(亿元),重要,,19884.21,,credit
2023-06-13 00:00:00,16:01,2023-06-13 16:01:00,中国,5月社会融资规模存量:同比(%),重要,,9.84,,credit
2023-06-30 00:00:00,09:30,2023-06-30 09:30:00,中国,6月官方制造业PMI(%),重要,,48.8,,pmi
2023-07-10 00:00:00,09:30,2023-07-10 09:30:00,中国,6月PPI:同比(%),重要,,-4.98,,inflation
2023-07-10 00:00:00,09:30,2023-07-10 09:30:00,中国,6月CPI:同比(%),重要,,0.15,,inflation
2023-07-11 00:00:00,17:30,2023-07-11 17:30:00,中国,6月M2:同比(%),重要,,11.15,,credit
2023-07-11 00:00:00,17:30,2023-07-11 17:30:00,中国,6月新增人民币贷款(亿元),重要,,23842.86,,credit
2023-07-11 00:00:00,17:30,2023-07-11 17:30:00,中国,6月M1:同比(%),重要,,3.95,,credit
2023-07-11 00:00:00,17:30,2023-07-11 17:30:00,中国,6月M0:同比(%),重要,,,,credit
2023-07-11 00:00:00,17:30,2023-07-11 17:30:00,中国,6月社会融资规模:当月值(亿元),重要,,32178.83,,credit
2023-07-11 00:00:00,17:30,2023-07-11 17:30:00,中国,6月社会融资规模存量:同比(%),重要,,9.06,,credit
2023-07-17 00:00:00,10:00,2023-07-17 10:00:00,中国,第二季度GDP:当季同比(%),重要,,6.84,,growth
2023-07-31 00:00:00,09:30,2023-07-31 09:30:00,中国,7月官方制造业PMI(%),重要,,,,pmi
2023-08-09 00:00:00,09:30,2023-08-09 09:30:00,中国,7月PPI:同比(%),重要,,-4.14,,inflation
2023-08-09 00:00:00,09:30,2023-08-09 09:30:00,中国,7月CPI:同比(%),重要,,-0.5,,inflation
2023-08-11 00:00:00,16:30,2023-08-11 16:30:00,中国,7月M2:同比(%),重要,,11.14,,credit
2023-08-11 00:00:00,16:30,2023-08-11 16:30:00,中国,7月新增人民币贷款(亿元),重要,,8446.1,,credit
2023-08-11 00:00:00,16:30,2023-08-11 16:30:00,中国,7月M1:同比(%),重要,,3.56,,credit
2023-08-11 00:00:00,16:30,2023-08-11 16:30:00,中国,7月M0:同比(%),重要,,,,credit
2023-08-11 00:00:00,16:30,2023-08-11 16:30:00,中国,7月社会融资规模:当月值(亿元),重要,,11220.77,,credit
2023-08-11 00:00:00,16:30,2023-08-11 16:30:00,中国,7月社会融资规模存量:同比(%),重要,,9.22,,credit
2023-08-31 00:00:00,09:30,2023-08-31 09:30:00,中国,8月官方制造业PMI(%),重要,,50.0,,pmi
2023-09-09 00:00:00,09:30,2023-09-09 09:30:00,中国,8月PPI:同比(%),重要,,-2.88,,inflation
2023-09-09 00:00:00,09:30,2023-09-09 09:30:00,中国,8月CPI:同比(%),重要,,0.22,,inflation
2023-09-11 00:00:00,12:41,2023-09-11 12:41:00,中国,8月M2:同比(%),重要,,10.65,,credit
2023-09-11 00:00:00,12:41,2023-09-11 12:41:00,中国,8月新增人民币贷款(亿元),重要,,10975.0,,credit
2023-09-11 00:00:00,12:41,2023-09-11 12:41:00,中国,8月M1:同比(%),重要,,2.5,,credit
2023-09-11 00:00:00,12:41,2023-09-11 12:41:00,中国,8月M0:同比(%),重要,,,,credit
2023-09-11 00:00:00,12:41,2023-09-11 12:41:00,中国,8月社会融资规模:当月值(亿元),重要,,26230.09,,credit
2023-09-11 00:00:00,12:41,2023-09-11 12:41:00,中国,8月社会融资规模存量:同比(%),重要,,9.06,,credit
2023-09-30 00:00:00,09:30,2023-09-30 09:30:00,中国,9月官方制造业PMI(%),重要,,,,pmi
2023-10-13 00:00:00,09:30,2023-10-13 09:30:00,中国,9月PPI:同比(%),重要,,-2.38,,inflation
2023-10-13 00:00:00,09:30,2023-10-13 09:30:00,中国,9月CPI:同比(%),重要,,0.16,,inflation
2023-10-13 00:00:00,16:00,2023-10-13 16:00:00,中国,9月M2:同比(%),重要,,10.63,,credit
2023-10-13 00:00:00,16:00,2023-10-13 16:00:00,中国,9月新增人民币贷款(亿元),重要,,25456.25,,credit
2023-10-13 00:00:00,16:00,2023-10-13 16:00:00,中国,9月M1:同比(%),重要,,2.46,,credit
2023-10-13 00:00:00,16:00,2023-10-13 16:00:00,中国,9月M0:同比(%),重要,,,,credit
2023-10-13 00:00:00,16:00,2023-10-13 16:00:00,中国,9月社会融资规模:当月值(亿元),重要,,37529.94,,credit
2023-10-13 00:00:00,16:00,2023-10-13 16:00:00,中国,9月社会融资规模存量:同比(%),重要,,9.1,,credit
2023-10-18 00:00:00,10:00,2023-10-18 10:00:00,中国,第三季度GDP:当季同比(%),重要,,4.46,,growth
2023-10-31 00:00:00,09:30,2023-10-31 09:30:00,中国,10月官方制造业PMI(%),重要,,50.1,,pmi
2023-11-09 00:00:00,09:30,2023-11-09 09:30:00,中国,10月PPI:同比(%),重要,,-2.61,,inflation
2023-11-09 00:00:00,09:30,2023-11-09 09:30:00,中国,10月CPI:同比(%),重要,,-0.05,,inflation
2023-11-13 00:00:00,18:00,2023-11-13 18:00:00,中国,10月M2:同比(%),重要,,10.45,,credit
2023-11-13 00:00:00,18:00,2023-11-13 18:00:00,中国,10月新增人民币贷款(亿元),重要,,6400.0,,credit
2023-11-13 00:00:00,18:00,2023-11-13 18:00:00,中国,10月M1:同比(%),重要,,2.33,,credit
2023-11-13 00:00:00,18:00,2023-11-13 18:00:00,中国,10月M0:同比(%),重要,,,,credit
2023-11-13 00:00:00,18:00,2023-11-13 18:00:00,中国,10月社会融资规模:当月值(亿元),重要,,18426.31,,credit
2023-11-13 00:00:00,18:00,2023-11-13 18:00:00,中国,10月社会融资规模存量:同比(%),重要,,9.39,,credit
2023-11-30 00:00:00,09:30,2023-11-30 09:30:00,中国,11月官方制造业PMI(%),重要,,,,pmi
2023-12-09 00:00:00,09:30,2023-12-09 09:30:00,中国,11月PPI:同比(%),重要,,-2.8,,inflation
2023-12-09 00:00:00,09:30,2023-12-09 09:30:00,中国,11月CPI:同比(%),重要,,-0.11,,inflation
2023-12-13 00:00:00,17:00,2023-12-13 17:00:00,中国,11月M2:同比(%),重要,,10.1,,credit
2023-12-13 00:00:00,17:00,2023-12-13 17:00:00,中国,11月新增人民币贷款(亿元),重要,,11863.64,,credit
2023-12-13 00:00:00,17:00,2023-12-13 17:00:00,中国,11月M1:同比(%),重要,,2.1,,credit
2023-12-13 00:00:00,17:00,2023-12-13 17:00:00,中国,11月M0:同比(%),重要,,,,credit
2023-12-13 00:00:00,17:00,2023-12-13 17:00:00,中国,11月社会融资规模:当月值(亿元),重要,,24196.15,,credit
2023-12-13 00:00:00,17:00,2023-12-13 17:00:00,中国,11月社会融资规模存量:同比(%),重要,,9.43,,credit
2023-12-31 00:00:00,09:30,2023-12-31 09:30:00,中国,12月官方制造业PMI(%),重要,,,,pmi
2024-01-12 00:00:00,09:30,2024-01-12 09:30:00,中国,12月PPI:同比(%),重要,,-2.59,,inflation
2024-01-12 00:00:00,09:30,2024-01-12 09:30:00,中国,12月CPI:同比(%),重要,,-0.28,,inflation
2024-01-12 00:00:00,17:36,2024-01-12 17:36:00,中国,12月社会融资规模:当月值(亿元),重要,,20420.0,,credit
2024-01-12 00:00:00,17:36,2024-01-12 17:36:00,中国,12月社会融资规模存量:同比(%),重要,,9.57,,credit
2024-01-12 00:00:00,17:36,2024-01-12 17:36:00,中国,12月M1:同比(%),重要,,1.43,,credit
2024-01-12 00:00:00,17:36,2024-01-12 17:36:00,中国,12月M2:同比(%),重要,,10.09,,credit
2024-01-12 00:00:00,17:36,2024-01-12 17:36:00,中国,12月新增人民币贷款(亿元),重要,,12012.5,,credit
2024-01-12 00:00:00,17:36,2024-01-12 17:36:00,中国,12月M0:同比(%),重要,,,,credit
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:当季同比(%),重要,,5.42,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:现价:当季值(亿元),重要,,,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2024-01-17 00:00:00,10:00,2024-01-17 10:00:00,中国,第四季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2024-01-18 00:00:00,09:30,2024-01-18 09:30:00,中国,第四季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2024-01-18 00:00:00,09:30,2024-01-18 09:30:00,中国,第四季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
